Date,Open,High,Low,Close,Adj,CloseVolume
1972-06-01,4.729167,5.083333,4.500000,4.916667,0.519991,6323200
1972-07-01,4.916667,5.166667,4.781250,5.114583,0.540923,4722400
1972-08-01,5.114583,5.625000,5.031250,5.437500,0.575074,7404000
1972-09-01,5.437500,5.583333,5.229167,5.375000,0.568464,4544000
1972-10-01,5.375000,5.406250,4.895833,5.385417,0.569566,5938400
1972-11-01,5.395833,5.791667,5.395833,5.677083,0.600413,6207200
1972-12-01,5.677083,5.739583,5.416667,5.541667,0.586091,5504800
1973-01-01,5.541667,5.885417,5.187500,5.291667,0.559651,5798400
1973-02-01,5.312500,5.697917,5.187500,5.364583,0.567363,4920800
1973-03-01,5.375000,5.458333,5.041667,5.250000,0.555244,9659200
1973-04-01,5.250000,5.427083,5.104167,5.187500,0.548634,6188000
1973-05-01,5.187500,5.291667,4.937500,4.937500,0.522194,8918400
1973-06-01,4.906250,4.906250,4.468750,4.843750,0.512279,6871200
1973-07-01,4.843750,5.270833,4.677083,5.177083,0.547533,8808800
1973-08-01,5.166667,5.375000,4.968750,5.354167,0.566261,7220000
1973-09-01,5.416667,5.927083,5.416667,5.895833,0.623548,7272800
1973-10-01,5.895833,6.468750,5.802083,5.958333,0.630158,10348000
1973-11-01,5.958333,5.979167,5.072917,5.552083,0.587193,9299200
1973-12-01,5.520833,5.750000,4.968750,5.583333,0.590498,9527200
1974-01-01,5.562500,5.812500,4.958333,4.989583,0.527703,6248000
1974-02-01,4.979167,5.166667,4.677083,5.052083,0.534312,7464800
1974-03-01,5.052083,5.197917,4.833333,4.916667,0.519991,5483200
1974-04-01,4.916667,5.031250,4.520833,4.885417,0.516685,7297600
1974-05-01,4.885417,5.333333,4.885417,5.041667,0.533211,6892000
1974-06-01,5.041667,5.479167,4.791667,4.895833,0.517787,5244800
1974-07-01,4.895833,5.010417,4.562500,4.562500,0.482534,8583200
1974-08-01,4.552083,4.822917,3.729167,4.020833,0.425247,7186400
1974-09-01,4.020833,4.166667,3.375000,3.437500,0.363553,6237600
1974-10-01,3.437500,4.479167,3.281250,4.427083,0.468212,8008800
1974-11-01,4.427083,4.822917,4.072917,4.302083,0.454992,5440800
1974-12-01,4.291667,4.291667,3.583333,4.041667,0.427450,6859200
1975-01-01,4.083333,4.906250,4.000000,4.645833,0.491347,7215200
1975-02-01,4.656250,5.406250,4.604167,5.270833,0.557448,9326400
1975-03-01,5.333333,5.791667,5.187500,5.489583,0.580583,9779200
1975-04-01,5.468750,5.750000,5.166667,5.562500,0.588295,11134400
1975-05-01,5.562500,5.781250,5.270833,5.437500,0.575074,14628000
1975-06-01,5.437500,5.614583,5.083333,5.572917,0.589396,9124000
1975-07-01,5.572917,5.885417,5.395833,5.666667,0.599311,8728800
1975-08-01,5.666667,5.812500,5.354167,5.572917,0.589396,6216000
1975-09-01,5.583333,5.677083,5.187500,5.427083,0.573972,7714400
1975-10-01,5.427083,6.322917,5.281250,5.927083,0.626853,11224800
1975-11-01,5.927083,6.072917,5.593750,5.750000,0.608125,7932000
1975-12-01,5.750000,5.864583,5.416667,5.812500,0.614734,8801600
1976-01-01,5.812500,6.750000,5.802083,6.666667,0.705072,15931200
1976-02-01,6.666667,7.395833,6.531250,7.187500,0.760156,16859200
1976-03-01,7.229167,7.625000,6.677083,6.875000,0.727105,20782400
1976-04-01,6.875000,7.468750,6.708333,7.270833,0.768969,14017600
1976-05-01,7.250000,7.562500,7.156250,7.395833,0.782189,11730400
1976-06-01,7.395833,7.677083,7.291667,7.593750,0.803121,13632000
1976-07-01,7.593750,7.770833,7.489583,7.703125,0.814690,17110400
1976-08-01,7.703125,7.765625,6.968750,7.312500,0.773376,11143200
1976-09-01,7.312500,7.734375,6.812500,6.921875,0.732063,19281600
1976-10-01,6.937500,7.265625,6.640625,7.250000,0.766766,11172800
1976-11-01,7.250000,7.250000,6.671875,7.171875,0.758504,9506400
1976-12-01,7.125000,7.250000,6.671875,7.250000,0.766766,10625600
1977-01-01,7.250000,7.250000,6.312500,6.453125,0.682488,12107200
1977-02-01,6.484375,6.640625,6.093750,6.343750,0.670920,14320000
1977-03-01,6.375000,6.953125,6.375000,6.828125,0.722148,14612800
1977-04-01,6.843750,7.234375,6.687500,6.812500,0.720496,11755200
1977-05-01,6.812500,7.437500,6.765625,7.062500,0.746936,16001600
1977-06-01,7.062500,7.218750,6.875000,7.218750,0.763461,10832800
1977-07-01,7.218750,7.218750,6.578125,6.625000,0.700666,13625600
1977-08-01,6.640625,6.828125,6.312500,6.406250,0.677530,14197600
1977-09-01,6.406250,6.921875,6.390625,6.875000,0.727105,14815200
1977-10-01,6.859375,6.906250,6.187500,6.437500,0.680835,12488800
1977-11-01,6.375000,7.156250,6.203125,6.859375,0.725453,11436800
1977-12-01,6.859375,6.890625,6.546875,6.859375,0.725453,11128000
